rank_by_rho,symbol,ensembl_gene_id,spearman_rho,p_value_unadjusted,fdr_BH_key_feature_space,status
1405,Cd44,ENSMUSG00000005087,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Cdk6,ENSMUSG00000040274,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Dlx3,ENSMUSG00000001510,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Epn3,ENSMUSG00000010080,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Gpr137b,ENSMUSG00000021306,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Kif1a,ENSMUSG00000014602,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Lingo2,ENSMUSG00000045083,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Npr3,ENSMUSG00000022206,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Phlda1,ENSMUSG00000020205,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Prr7,ENSMUSG00000034686,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Tmprss11f,ENSMUSG00000048764,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1405,Tubb3,ENSMUSG00000062380,-0.583333333333333,0.0991858164798832,0.277271124197932,Not selected
1418,4930471E19Rik,ENSMUSG00000112716,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Gm2115,ENSMUSG00000097789,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Hhip,ENSMUSG00000064325,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Htr1b,ENSMUSG00000049511,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Lox,ENSMUSG00000024529,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Necab3,ENSMUSG00000027489,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,Prl2c5,ENSMUSG00000055360,-0.6,0.0876228290414024,0.257741192376006,Not selected
1418,S1pr1,ENSMUSG00000045092,-0.6,0.0876228290414024,0.257741192376006,Not selected
1426,Tacstd2,ENSMUSG00000051397,-0.602515734304121,0.085953357540588,0.257741192376006,Not selected
1427,Cep126,ENSMUSG00000040729,-0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
1427,Fgl2,ENSMUSG00000039899,-0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
1427,Gjb4,ENSMUSG00000046623,-0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
1427,Igsf11,ENSMUSG00000022790,-0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
1427,Siglecg,ENSMUSG00000030468,-0.616666666666667,0.0769288099377629,0.239549661765733,Not selected
1432,Alkal1,ENSMUSG00000087247,-0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
1432,Cbs,ENSMUSG00000024039,-0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
1432,Cdh24,ENSMUSG00000059674,-0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
1432,Fzd6,ENSMUSG00000022297,-0.633333333333333,0.0670857868923457,0.220842783792405,Not selected
1436,Creb5,ENSMUSG00000053007,-0.65,0.0580730580171486,0.202561566849632,Not selected
1436,Nefl,ENSMUSG00000022055,-0.65,0.0580730580171486,0.202561566849632,Not selected
1436,Osbp2,ENSMUSG00000020435,-0.65,0.0580730580171486,0.202561566849632,Not selected
1436,Zic2,ENSMUSG00000061524,-0.65,0.0580730580171486,0.202561566849632,Not selected
1440,A430027C01Rik,ENSMUSG00000104432,-0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
1440,Cpn1,ENSMUSG00000025196,-0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
1440,Csrp2,ENSMUSG00000020186,-0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
1440,Foxa2,ENSMUSG00000037025,-0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
1440,Sema7a,ENSMUSG00000038264,-0.666666666666667,0.0498672305688851,0.1854469230639,Not selected
1445,Cdc25b,ENSMUSG00000027330,-0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
1445,Lrrc75b,ENSMUSG00000046807,-0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
1445,Pcdh18,ENSMUSG00000037892,-0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
1445,Tdrkh,ENSMUSG00000041912,-0.683333333333333,0.0424422720870724,0.167877193288792,Not selected
1449,Dlx2,ENSMUSG00000023391,-0.7,0.0357695749702617,0.151678118434003,Not selected
1449,Gsta1,ENSMUSG00000074183,-0.7,0.0357695749702617,0.151678118434003,Not selected
1449,Htr2a,ENSMUSG00000034997,-0.7,0.0357695749702617,0.151678118434003,Not selected
1452,Peg10,ENSMUSG00000092035,-0.716666666666667,0.0298180356958453,0.136632426629752,Not selected
1452,Sprr1a,ENSMUSG00000050359,-0.716666666666667,0.0298180356958453,0.136632426629752,Not selected
1452,Tnfrsf21,ENSMUSG00000023915,-0.716666666666667,0.0298180356958453,0.136632426629752,Not selected
1455,Adgrl4,ENSMUSG00000039167,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Gm48783,ENSMUSG00000114068,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Loxl4,ENSMUSG00000025185,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Mlf1,ENSMUSG00000048416,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Nefm,ENSMUSG00000022054,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Osbpl10,ENSMUSG00000040875,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1455,Rab39b,ENSMUSG00000031202,-0.733333333333333,0.0245541500714697,0.121053535649372,Not selected
1462,Id3,ENSMUSG00000007872,-0.75,0.0199421261319925,0.106633249850883,Not selected
1463,2610318N02Rik,ENSMUSG00000049916,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Etv4,ENSMUSG00000017724,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Hmga1,ENSMUSG00000046711,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Hmga1b,ENSMUSG00000078249,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Prl2c3,ENSMUSG00000056457,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Rtkn2,ENSMUSG00000037846,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1463,Ulbp1,ENSMUSG00000079685,-0.766666666666667,0.015944016578974,0.0967222599918151,Not selected
1470,Gsta2,ENSMUSG00000057933,-0.783333333333333,0.0125198730194499,0.0866604687707474,Not selected
1470,Zic5,ENSMUSG00000041703,-0.783333333333333,0.0125198730194499,0.0866604687707474,Not selected
1472,1700120C18Rik,ENSMUSG00000098086,-0.8,0.00962792472537981,0.074120588806607,Not selected
1472,Rab3b,ENSMUSG00000003411,-0.8,0.00962792472537981,0.074120588806607,Not selected
1472,Rasl11a,ENSMUSG00000029641,-0.8,0.00962792472537981,0.074120588806607,Not selected
1475,Smad9,ENSMUSG00000027796,-0.816666666666667,0.00722478524635879,0.0629838698295565,Not selected
1476,A230028O05Rik,ENSMUSG00000096960,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Ccnb1ip1,ENSMUSG00000071470,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Dlk2,ENSMUSG00000047428,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,E2f8,ENSMUSG00000046179,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Gjb3,ENSMUSG00000042367,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Gjb5,ENSMUSG00000042357,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Gm2694,ENSMUSG00000097248,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Prl2c2,ENSMUSG00000079092,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Serpinb2,ENSMUSG00000062345,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1476,Tgfa,ENSMUSG00000029999,-0.833333333333333,0.00526569102916174,0.0524875579129485,Not selected
1486,Car8,ENSMUSG00000041261,-0.85,0.00370477732758581,0.0452425796472027,Not selected
1487,Gm15792,ENSMUSG00000085606,-0.866666666666667,0.0024953982859902,0.0367682619581639,Not selected
1487,Gm29630,ENSMUSG00000101549,-0.866666666666667,0.0024953982859902,0.0367682619581639,Not selected
1489,Ano1,ENSMUSG00000031075,-0.9,0.000943062322340328,0.0217395336065526,Significant negative
1490,Apln,ENSMUSG00000037010,-0.916666666666667,0.000506619066305208,0.0163383285538257,Significant negative
1490,Bambi,ENSMUSG00000024232,-0.916666666666667,0.000506619066305208,0.0163383285538257,Significant negative
1490,Coro2a,ENSMUSG00000028337,-0.916666666666667,0.000506619066305208,0.0163383285538257,Significant negative
1490,Gm6501,ENSMUSG00000099998,-0.916666666666667,0.000506619066305208,0.0163383285538257,Significant negative
1494,Cnn1,ENSMUSG00000001349,-0.933333333333333,0.000235899812159415,0.0110776776995236,Significant negative
1494,Gm44652,ENSMUSG00000109167,-0.933333333333333,0.000235899812159415,0.0110776776995236,Significant negative
1496,Ass1,ENSMUSG00000076441,-0.95,0.0000876252396508624,0.00654191495381655,Significant negative
1497,Cbln1,ENSMUSG00000031654,-0.966666666666667,0.0000215503127483578,0.00279194748306962,Significant negative
1497,Lrp2,ENSMUSG00000027070,-0.966666666666667,0.0000215503127483578,0.00279194748306962,Significant negative
